Transaction,Type,Input Currency,Input Amount,Output Currency,Output Amount,USD Equivalent,Fee,Fee Currency,Details,Date / Time (UTC)
NXTF7Wyq9mKXGNuzajU2qiMv,Interest,NEXO,0.70281024,NEXO,0.70281024,$2.74,-,-,"approved / 2.73972602 USDC",2021-05-03 23:00:03
NXTDMOxcfRF5wiJV2skyDVpK,Interest,NEXO,0.05593369,NEXO,0.05593369,$0.22,-,-,"approved / 0.18082191 EURX",2021-05-03 23:00:03
NXT4MYaeMk6vqRee0naXVYQ13,Interest,NEXO,1.72546211,NEXO,1.72546211,$6.30,-,-,"approved / 0.00213698 ETH",2021-05-02 23:00:02
NXT4MMjFz8FsuCXRKBw4qkudN,Interest,NEXO,0.05953575,NEXO,0.05953575,$0.22,-,-,"approved / 0.18082191 EURX",2021-05-02 23:00:02
NXT4JZtgQw4oiWJ3g9UGOyptT,Interest,NEXO,0.74992441,NEXO,0.74992441,$2.74,-,-,"approved / 2.73972602 USDC",2021-05-02 23:00:02
NXT3cNdD64zf7a8yvhfVGUQCv,Interest,NEXO,0.64473010,NEXO,0.64473010,$2.36,-,-,"approved / 0.00004171 BTC",2021-05-02 23:00:02
NXT2XCVJv8KHDnkwX4SPINefH,Interest,NEXO,0.44155704,NEXO,0.44155704,$1.61,-,-,"approved / 0.04109589 LINK",2021-05-02 23:00:02
NXT7iKtXB76tkee46h9ylhaRY,Interest,NEXO,1.65227507,NEXO,1.65227507,$6.28,-,-,"approved / 0.00213698 ETH",2021-05-01 23:00:03
NXT2g9UQJg4YHMTGABIKbrFph,Interest,NEXO,0.05715420,NEXO,0.05715420,$0.22,-,-,"approved / 0.18082191 EURX",2021-05-01 23:00:03
NXT122MynLBn619XcUF8beCCQ,Interest,NEXO,0.44149096,NEXO,0.44149096,$1.68,-,-,"approved / 0.04109589 LINK",2021-05-01 23:00:03
NXTrNAM8fWWOkApwVDw4ijPk,Interest,NEXO,0.63290575,NEXO,0.63290575,$2.41,-,-,"approved / 0.00004171 BTC",2021-05-01 23:00:03
NXTVkFhVSgoXvopEBKb8xgXZ,Interest,NEXO,0.72051686,NEXO,0.72051686,$2.74,-,-,"approved / 2.73972602 USDC",2021-05-01 23:00:03
NXT6RhE61U3uEStDqMGYdXAAi,Interest,NEXO,1.63525399,NEXO,1.63525399,$5.87,-,-,"approved / 0.00213698 ETH",2021-04-30 23:00:02
NXT5tmbls1qvkSc4lFx8iZgQy,Interest,NEXO,0.76392692,NEXO,0.76392692,$2.74,-,-,"approved / 2.73972602 USDC",2021-04-30 23:00:02
NXT411s21pMPnN66mJply4rum,Interest,NEXO,0.06059041,NEXO,0.06059041,$0.22,-,-,"approved / 0.18082191 EURX",2021-04-30 23:00:02
NXTlXNIebTapcFYEeDc3VxsN,Interest,NEXO,0.43195380,NEXO,0.43195380,$1.55,-,-,"approved / 0.04109589 LINK",2021-04-30 23:00:02
NXTWnXZUlvP63oYQ63Bmo0BM,Interest,NEXO,0.66413873,NEXO,0.66413873,$2.38,-,-,"approved / 0.00004171 BTC",2021-04-30 23:00:02
NXT7VUvobXvBN16Nbujos8yse,Interest,NEXO,0.06127484,NEXO,0.06127484,$0.22,-,-,"approved / 0.18082191 EURX",2021-04-29 23:00:03
NXT6JuhJbA7N7cld8Ehjqz6Pt,Interest,NEXO,0.76578676,NEXO,0.76578676,$2.74,-,-,"approved / 2.73972602 USDC",2021-04-29 23:00:03
NXT3ijocqqqERstuO6eU2Eg4E,Interest,NEXO,0.41673073,NEXO,0.41673073,$1.49,-,-,"approved / 0.04109589 LINK",2021-04-29 23:00:03
NXT3SE2W9IXdk8I5lVPZkXquf,Interest,NEXO,0.62262074,NEXO,0.62262074,$2.23,-,-,"approved / 0.00004171 BTC",2021-04-29 23:00:03
NXT1ltkzC5ZZhmiAyOzhue1OQ,Interest,NEXO,1.64930037,NEXO,1.64930037,$5.90,-,-,"approved / 0.00213698 ETH",2021-04-29 23:00:03
